stability_score,average_monthly_income,income_variance,debt_to_income_ratio,min_income,max_income,loan_amount,loan_term_months,employment_type_encoded,months_of_data,loan_to_income_ratio,stability_anomaly,outcome
25.21,2135.75,2551556.45,40.99,300.0,4653.67,9700,12,1,9,0.38,0,0
92.33,4942.2,143800.9,18.0,4466.42,5357.75,44924,60,4,4,0.76,0,2
96.8,4902.51,24679.77,40.67,4673.83,5104.3,64566,36,4,6,1.1,0,2
75.15,2539.38,398218.68,32.24,1810.72,2907.62,25371,36,3,3,0.83,0,2
17.56,2400.66,3916870.9,20.51,272.45,5388.22,5483,12,1,8,0.19,0,0
79.41,2660.72,300246.43,18.78,2001.73,3543.34,15489,36,3,10,0.49,0,2
26.44,3074.48,5114653.77,56.89,545.38,4902.4,19378,12,1,3,0.53,0,0
22.34,1604.0,1551739.25,35.79,594.51,3500.4,24669,60,1,5,1.28,0,0
53.21,3634.65,2891920.79,32.94,447.65,7464.88,24692,24,1,12,0.57,0,2
81.43,2440.05,205387.3,14.58,1839.91,2967.36,16743,60,3,6,0.57,0,2
78.19,2508.89,299452.09,49.58,1589.28,3504.7,38552,36,3,11,1.28,0,1
94.64,5013.69,72199.57,32.71,4354.0,5329.15,18955,12,4,11,0.32,0,2
7.1,2127.41,3905795.86,17.67,720.82,4386.96,13753,48,1,3,0.54,0,0
52.53,3414.62,2627392.62,6.67,300.0,5423.89,9785,60,1,9,0.24,0,1
0.0,1686.19,3509050.86,4.91,300.0,3817.31,2424,36,1,3,0.12,0,0
15.75,2373.08,3997251.71,33.26,300.0,5100.59,22767,36,1,6,0.8,0,0
38.29,1961.38,1464855.62,35.89,367.47,3241.49,15253,24,3,4,0.65,0,0
79.81,2488.15,252376.36,69.65,1704.37,3369.1,19712,12,3,12,0.66,0,1
32.66,2456.88,2737055.83,33.7,300.0,5363.45,17415,24,2,11,0.59,0,0
28.24,2713.53,3791760.13,15.06,400.84,6346.9,17560,60,1,11,0.54,0,1
94.01,5060.68,91796.35,15.12,4655.52,5461.38,38631,60,4,9,0.64,0,2
44.47,3351.51,3463625.28,22.38,239.28,5605.26,8396,12,2,11,0.21,0,1
0.0,1914.87,3734486.63,61.99,243.95,4486.53,24480,24,1,4,1.07,0,0
94.33,5024.63,81301.48,21.41,4518.03,5524.88,34837,36,4,12,0.58,0,2
51.34,2586.45,1584188.5,12.97,659.16,4741.47,9955,36,2,11,0.32,0,2
41.23,3135.72,3396468.36,34.87,724.86,5974.49,22776,24,1,7,0.61,0,1
78.97,2509.48,278486.33,20.1,1757.4,2945.61,5737,12,3,4,0.19,0,2
80.13,2870.65,325224.6,14.91,2042.03,3918.32,16876,48,3,8,0.49,0,2
24.87,777.01,340819.25,70.28,300.0,1428.03,19984,48,1,3,2.14,0,0
76.45,2712.57,407980.48,41.55,1696.84,3695.51,34928,36,3,12,1.07,0,2
42.82,3101.17,3144671.15,40.47,300.0,6098.54,14051,12,2,9,0.38,0,0
55.1,2786.51,1565196.09,11.99,523.17,4252.28,12009,48,1,8,0.36,0,2
88.48,5151.3,352071.78,2.86,4594.68,5884.73,7441,60,4,4,0.12,0,2
73.92,2441.33,405343.52,51.74,1706.53,2828.36,39149,36,3,3,1.34,0,1
58.92,1985.38,665152.43,66.76,343.33,2696.73,28722,24,3,8,1.21,0,0
25.05,4138.25,9619402.39,21.87,769.23,8970.52,18847,24,1,5,0.38,0,1
46.36,3013.13,2612125.04,5.35,1103.67,5884.82,3324,24,1,8,0.09,0,1
29.32,2467.39,3041308.87,4.65,781.06,4263.73,3307,36,1,3,0.11,0,1
36.12,3551.41,5146492.63,24.78,1020.29,7868.09,38674,60,2,12,0.91,0,1
36.62,2549.43,2611279.28,2.07,300.0,5606.45,2216,60,1,12,0.07,0,1
95.64,4916.46,45926.48,33.0,4565.42,5257.54,67759,48,4,10,1.15,0,2
93.4,5203.3,118110.72,33.43,4666.41,5527.59,38850,24,4,5,0.62,0,2
76.89,4695.23,1177142.19,9.82,3404.38,5702.42,17194,48,2,4,0.31,0,2
38.86,2214.15,1832789.04,7.17,300.0,4656.16,6676,60,1,12,0.25,0,1
1.09,1953.96,3735292.63,8.22,300.0,5400.16,6900,60,1,9,0.29,0,0
40.69,2333.5,1915163.71,23.45,300.0,4712.31,15784,36,1,11,0.56,0,1
45.25,2536.28,1928533.47,11.35,558.98,3802.51,10340,48,1,5,0.34,0,1
97.67,5294.94,15243.01,120.09,5211.35,5436.75,73490,12,4,3,1.16,0,0
63.85,4003.65,2094595.91,59.66,1950.04,6038.83,26741,12,2,9,0.56,0,1
44.4,3148.75,3064495.45,17.92,337.86,5513.96,20270,48,1,11,0.54,0,1
97.74,4742.49,11502.03,36.17,4578.33,4888.85,71629,48,4,6,1.26,0,2
94.0,5151.84,95475.28,11.18,4727.67,5455.79,24048,48,4,4,0.39,0,2
94.82,4994.8,67055.79,4.77,4647.32,5309.17,9948,48,4,12,0.17,0,2
31.71,2808.24,3678237.94,26.8,300.0,4696.35,8381,12,1,7,0.25,0,1
71.47,2025.94,334163.97,26.39,1322.42,2709.79,21083,48,3,4,0.87,0,2
97.28,5015.67,18601.27,47.42,4909.39,5203.74,77036,36,4,4,1.28,0,2
35.86,3074.46,3889163.14,13.74,376.55,4817.37,15748,48,2,6,0.43,0,1
94.69,5072.65,72435.62,15.14,4606.33,5429.41,38776,60,4,11,0.64,0,2
95.71,5215.67,50126.46,11.98,4894.58,5603.68,20239,36,4,10,0.32,0,2
67.7,2389.23,595429.93,9.65,1239.98,3419.42,9095,48,3,7,0.32,0,2
38.86,3471.45,4504157.31,11.95,1593.97,7017.48,15462,48,2,5,0.37,0,1
67.68,2735.06,781235.3,44.43,714.25,3692.24,26332,24,3,12,0.8,0,1
52.24,3609.51,2971292.62,24.05,679.56,6108.32,18082,24,1,7,0.42,0,2
0.0,1734.06,4315247.39,36.39,300.0,4116.28,18465,36,1,3,0.89,0,0
34.02,3070.13,4103370.67,36.1,326.45,6510.95,12343,12,1,10,0.34,0,0
35.79,1995.68,1642299.17,12.41,361.97,3744.29,8898,48,1,9,0.37,0,1
48.58,2334.9,1441606.28,17.49,452.91,4030.52,8424,24,1,9,0.3,0,1
45.65,2404.94,1708372.88,6.83,298.01,4362.99,6126,48,2,11,0.21,0,1
61.67,2532.45,942206.09,14.41,1166.99,4571.05,16038,60,2,12,0.53,0,2
75.8,2205.73,284872.97,28.87,1428.48,2843.88,25111,48,3,5,0.95,0,2
67.72,2457.79,629576.64,31.2,1434.25,4115.82,23766,36,3,8,0.81,0,2
32.37,2760.73,3486105.53,13.14,340.78,5548.84,7482,24,1,9,0.23,0,1
91.81,4883.49,159949.95,23.13,4421.7,5118.14,57037,60,4,3,0.97,0,2
76.53,2366.83,308635.76,38.92,1656.89,3007.09,28548,36,3,4,1.01,0,2
59.96,4389.57,3088496.64,6.01,2266.99,6408.21,2936,12,1,5,0.06,0,2
25.72,3174.25,5558870.5,17.2,769.09,6808.27,19974,48,1,7,0.52,0,1
8.16,3045.47,7823012.58,12.0,300.0,7437.56,13376,48,1,7,0.37,0,0
83.53,2262.36,138808.39,24.43,1841.62,3000.0,21793,48,3,8,0.8,0,2
95.08,4975.35,60041.23,48.57,4668.54,5365.39,53974,24,4,11,0.9,0,2
30.97,2664.63,3383346.04,9.89,373.76,5457.96,11328,60,1,7,0.35,0,1
11.3,1394.48,1529991.88,19.98,229.78,3916.77,8153,36,1,10,0.49,0,0
16.43,1610.13,1810555.12,96.38,300.0,3486.53,17194,12,1,8,0.89,0,0
89.48,4821.11,257421.07,18.69,4175.75,5416.5,37631,48,4,4,0.65,0,2
38.4,2227.21,1882037.76,41.53,300.0,3374.48,19076,24,1,4,0.71,0,0
91.14,5097.64,203880.41,124.38,4374.77,6177.87,73278,12,4,11,1.2,0,0
94.55,4919.55,72005.77,64.83,4544.85,5377.14,36862,12,4,9,0.62,0,1
62.8,4915.13,3343422.98,4.74,3183.98,6827.5,6917,36,2,3,0.12,0,2
87.4,2596.22,107085.96,22.68,2068.7,3277.52,18248,36,3,10,0.59,0,2
60.95,3483.76,1850908.77,20.22,1466.14,5167.18,20318,36,1,10,0.49,0,2
59.2,3235.03,1742259.87,17.67,2067.01,4993.14,16725,36,1,5,0.43,0,2
45.01,1689.28,862934.01,33.78,705.32,2551.13,26860,60,3,3,1.33,0,1
0.0,1829.09,4588390.77,10.46,218.76,5411.99,8221,60,1,9,0.37,0,0
93.39,5031.22,110601.3,26.62,4668.11,5524.21,55934,48,4,12,0.93,0,2
91.92,4882.61,155509.79,38.32,4426.32,5596.18,78140,48,4,8,1.33,0,2
78.45,2565.95,305842.35,32.08,1507.07,3263.41,9364,12,3,11,0.3,0,2
52.37,3992.57,3615921.95,69.32,1465.63,7841.02,30988,12,2,10,0.65,0,0
32.51,3103.08,4385677.71,25.96,300.0,6897.84,30023,48,2,8,0.81,0,1
26.45,2299.35,2860295.02,58.92,479.04,4788.69,15011,12,1,10,0.54,0,0
32.31,2869.45,3772717.2,28.95,300.0,5660.47,36506,60,2,11,1.06,0,0
66.38,1956.71,432784.57,31.47,1007.0,2520.66,24279,48,3,4,1.03,0,1
96.58,4982.54,29007.28,77.06,4705.31,5214.38,44373,12,4,12,0.74,0,0
0.0,2044.26,8050277.17,30.44,300.0,5318.15,22771,48,1,3,0.93,0,0
21.4,2671.25,4407799.74,31.09,439.51,6622.89,17470,24,2,11,0.55,0,0
96.3,4863.28,32366.46,34.85,4545.66,5095.24,70774,48,4,9,1.21,0,2
75.69,2812.45,467525.1,8.83,1738.4,3552.96,7695,36,3,6,0.23,0,2
39.3,4088.79,6158806.09,19.79,382.89,6772.51,24019,36,2,6,0.49,0,1
76.7,2471.72,331699.78,11.09,1319.76,3231.38,5941,24,3,10,0.2,0,2
92.82,4920.31,124887.45,12.29,4414.67,5383.84,19585,36,4,8,0.33,0,2
87.35,2799.15,125411.62,21.01,2422.29,3125.03,27681,60,3,3,0.82,0,2
94.8,5132.02,71134.02,12.08,4781.12,5494.84,31305,60,4,7,0.51,0,2
16.28,2578.43,4660073.82,5.55,300.0,4530.3,4250,36,2,4,0.14,0,0
96.34,4877.57,31813.01,27.82,4637.16,5116.69,68525,60,4,8,1.17,0,2
27.25,2809.28,4177162.97,48.71,300.0,6479.73,28781,24,2,10,0.85,0,0
26.79,2570.94,3542666.68,17.54,300.0,5989.88,9391,24,1,7,0.3,0,1
44.93,2576.72,2013808.76,39.09,591.48,4227.32,20772,24,1,6,0.67,0,1
71.75,2268.78,410720.66,21.77,1223.66,2782.03,23250,60,3,5,0.85,0,2
21.58,2127.11,2782222.92,52.35,390.56,4683.97,12403,12,1,5,0.49,0,0
27.9,2516.98,3292961.51,40.09,300.0,5891.55,29951,36,2,9,0.99,0,0
33.38,2119.81,1994524.97,11.79,300.0,4552.06,10744,60,1,12,0.42,0,1
26.57,2178.32,2558613.18,14.48,361.92,4267.63,6506,24,1,10,0.25,0,1
48.9,3218.01,2703539.44,25.6,1004.82,5544.43,16992,24,1,8,0.44,0,1
0.0,2302.36,5409760.36,89.76,300.0,7563.3,23017,12,1,11,0.83,0,0
54.84,2876.03,1687266.9,11.0,1371.53,4718.3,11368,48,1,7,0.33,0,2
92.94,5108.26,130103.66,17.38,4503.01,5534.54,19833,24,4,11,0.32,0,2
30.11,3021.53,4459637.2,40.64,623.74,5966.97,13747,12,2,8,0.38,0,0
92.36,4972.77,144175.94,19.49,4392.26,5374.89,48934,60,4,5,0.82,0,2
93.34,5021.24,111761.23,27.9,4615.86,5573.43,45378,36,4,9,0.75,0,2
35.64,2422.67,2430920.89,73.8,300.0,4388.09,19809,12,1,10,0.68,0,0
92.12,2898.99,52165.53,24.06,2678.9,3134.87,15113,24,3,3,0.43,0,2
94.43,5105.7,80884.14,26.68,4728.62,5582.37,44117,36,4,12,0.72,0,2
97.24,5021.32,19221.53,27.2,4886.6,5193.95,44229,36,4,4,0.73,0,2
21.45,2747.33,4656766.01,11.53,616.77,4762.82,11595,48,1,4,0.35,0,1
73.86,2461.53,413936.99,24.33,1208.57,3402.05,6813,12,3,12,0.23,0,2
1.14,2394.62,5604544.97,6.07,214.39,5837.06,6250,60,1,8,0.22,0,0
92.6,4998.9,136778.64,28.43,4653.99,5502.92,59346,48,4,6,0.99,0,2
24.6,2909.14,4811424.88,26.84,611.5,5481.48,23170,36,2,4,0.66,0,1
8.12,2663.14,5986930.35,5.33,281.45,7172.09,2954,24,1,12,0.09,0,0
14.61,2969.67,6430173.75,15.82,289.58,7640.08,20192,60,1,8,0.57,0,0
27.75,2721.57,3866497.37,17.71,300.0,5207.75,20709,60,1,5,0.63,0,1
37.05,2220.4,1953394.87,25.12,726.23,3495.67,20792,48,2,3,0.78,0,0
7.74,3008.6,7705524.9,41.9,321.26,6361.71,37412,36,2,6,1.04,0,0
72.85,2461.95,446836.55,26.05,1680.51,3339.76,25289,48,3,6,0.86,0,2
26.11,2818.69,4337755.49,27.79,759.4,5460.0,8723,12,1,5,0.26,0,0
0.0,2500.74,6969882.46,14.12,655.1,6256.94,12921,48,1,4,0.43,0,0
83.01,2588.79,193499.11,28.77,2143.71,3454.35,16143,24,3,8,0.52,0,2
0.0,1108.51,1641163.69,23.19,217.4,3916.34,5354,24,1,11,0.4,0,0
93.91,5150.42,98343.97,92.87,4842.24,5585.98,55279,12,4,4,0.89,0,0
13.78,2024.45,3046833.45,23.38,300.0,5510.79,13653,36,1,12,0.56,0,0
62.23,3893.21,2161872.97,11.62,1707.59,6047.58,9333,24,1,6,0.2,0,2
45.0,2667.23,2152391.27,117.03,267.73,5050.95,34949,12,2,10,1.09,0,0
31.81,4308.62,8632011.66,6.43,300.0,6945.08,11899,60,1,4,0.23,0,1
77.17,2454.58,314132.59,100.84,980.65,2909.24,28153,12,3,10,0.96,0,0
28.79,3242.66,5332074.76,4.12,467.13,7093.72,5746,60,1,10,0.15,0,1
97.1,4940.68,20490.24,30.38,4817.79,5127.75,33522,24,4,4,0.57,0,2
72.21,2664.31,548033.67,26.07,1434.39,3330.72,32686,60,3,5,1.02,0,2
37.44,3578.12,5009955.97,17.21,536.02,7590.38,22958,48,2,12,0.53,0,1
94.32,4989.43,80369.42,8.15,4657.7,5476.59,9087,24,4,7,0.15,0,2
55.18,2128.3,909732.52,26.27,589.03,3731.78,12114,24,3,10,0.47,0,1
46.48,3579.06,3669814.52,6.47,1042.52,5645.93,4774,24,1,5,0.11,0,2
61.99,2137.9,660230.3,10.27,794.91,3062.93,7891,48,1,12,0.31,0,2
19.79,3957.3,10075750.17,3.15,300.0,5995.43,5481,60,2,3,0.12,0,0
93.47,4739.52,95715.91,48.21,4219.06,4980.74,73997,36,4,5,1.3,0,1
93.77,5064.24,99388.23,17.97,4520.72,5580.55,45959,60,4,11,0.76,0,2
96.2,4973.74,35648.07,17.86,4588.26,5354.19,44855,60,4,12,0.75,0,2
22.02,3401.48,7035761.58,21.21,266.93,6581.67,21413,36,2,5,0.52,0,0
24.08,2264.78,2956212.18,11.86,300.0,4719.28,7747,36,1,8,0.29,0,1
1.3,2122.64,4389059.09,33.25,300.0,5901.86,14555,24,1,9,0.57,0,0
35.94,3182.16,4154969.0,8.45,300.0,5943.77,9656,48,1,11,0.25,0,1
94.42,5102.23,81060.18,24.11,4666.53,5439.96,51376,48,4,11,0.84,0,2
46.69,2048.94,1193098.38,56.56,205.09,4006.93,25112,24,3,11,1.02,0,0
0.0,2233.35,5290510.28,87.0,300.0,5389.18,21640,12,1,6,0.81,0,0
97.32,5149.0,18976.8,22.91,5015.5,5322.3,38205,36,4,5,0.62,0,2
35.26,2355.02,2324341.32,21.48,433.15,4767.98,10432,24,1,8,0.37,0,1
48.65,2130.86,1197346.45,62.22,242.25,3774.86,28731,24,3,12,1.12,0,0
94.8,5191.17,72754.16,33.42,4881.13,5371.88,56181,36,4,3,0.9,0,2
92.44,5105.79,148966.42,32.51,4556.17,5691.09,69314,48,4,11,1.13,0,2
40.4,2838.86,2862651.96,21.59,798.21,5447.57,22846,48,2,8,0.67,0,1
83.17,2579.01,188423.64,134.1,1908.52,2940.78,39338,12,3,5,1.27,0,0
28.82,3202.96,5198460.05,7.17,300.0,6915.98,8561,48,2,10,0.22,0,1
0.0,1629.87,4063834.3,6.83,270.91,3946.04,3213,36,1,3,0.16,0,0
0.0,1262.8,1680817.26,44.63,284.95,4192.88,24219,60,1,10,1.6,0,0
39.49,2210.87,1789778.5,8.17,321.58,3916.28,7593,60,1,12,0.29,0,1
85.72,2132.81,92767.26,21.74,1906.03,2479.0,14367,36,3,3,0.56,0,2
31.63,1673.16,1308690.28,108.3,259.98,2969.72,39268,24,3,8,1.96,0,0
93.89,5007.43,93527.85,20.18,4374.06,5663.76,42189,48,4,12,0.7,0,2
0.0,1255.84,2762749.37,61.37,341.38,3746.7,22551,36,1,4,1.5,0,0
32.31,2859.73,3747094.5,8.78,484.26,5385.47,9185,48,1,11,0.27,0,1
33.49,2678.89,3174415.63,109.02,341.18,5645.07,32697,12,2,12,1.02,0,0
85.02,2742.62,168892.07,17.14,2263.88,3237.53,18539,48,3,4,0.56,0,2
32.07,3749.71,6487957.99,21.05,1524.2,6527.78,16282,24,1,3,0.36,0,1
79.55,4758.8,946787.73,32.97,3226.91,5692.75,32998,24,2,5,0.58,0,2
95.41,5114.6,55205.62,38.73,4828.48,5435.79,22891,12,4,7,0.37,0,2
44.71,2065.14,1303714.44,23.6,714.18,3615.23,20943,60,1,5,0.85,0,2
16.9,1690.49,1973656.86,4.07,300.0,3436.1,2475,48,1,7,0.12,0,0
91.46,5239.28,200119.32,17.83,4508.59,5972.93,10796,12,4,9,0.17,0,2
92.48,4846.77,132843.79,3.27,4305.16,5320.93,6628,48,4,11,0.11,0,2
52.34,2347.17,1251445.62,7.76,576.38,3989.76,6542,48,1,10,0.23,0,2
0.0,1503.39,3084624.53,66.58,300.0,5857.72,20849,24,1,11,1.16,0,0
80.15,2482.67,242746.17,46.37,2084.65,3251.71,24949,24,3,5,0.84,0,1
82.85,2771.16,225835.93,27.95,2486.63,3725.25,24001,36,3,6,0.72,0,2
43.48,3017.53,2908560.51,5.45,735.14,5607.02,6020,48,1,11,0.17,0,1
94.25,4731.99,73911.54,18.56,4377.32,5141.46,28437,36,4,9,0.5,0,2
52.67,2623.19,1541720.45,6.71,723.08,4754.92,6326,48,1,11,0.2,0,2
37.92,2023.83,1578738.41,42.43,411.87,3881.77,37744,60,2,10,1.55,0,0
38.1,2393.15,2194321.74,45.12,300.0,3782.46,22271,24,1,5,0.78,0,0
51.61,1918.1,861455.12,85.21,389.98,2752.11,18591,12,3,5,0.81,0,0
95.72,4802.13,42279.75,46.68,4462.07,5080.79,50068,24,4,8,0.87,0,1
59.24,3072.96,1568774.3,20.89,1035.74,4572.84,7113,12,1,8,0.19,0,2
0.0,1336.25,4385270.99,41.97,214.88,5072.18,20521,48,1,5,1.28,0,0
77.71,2335.27,271035.34,99.47,1676.95,3242.59,26422,12,3,10,0.94,0,0
93.99,5034.75,91488.32,50.42,4570.05,5482.63,56697,24,4,11,0.94,0,2
64.78,2728.15,923141.1,130.19,987.58,4564.43,39767,12,2,10,1.21,0,0
15.85,2588.82,4745522.91,8.94,300.0,6307.23,4820,24,1,12,0.16,0,0
79.96,2494.13,249878.85,15.45,1580.38,3070.01,15190,48,3,6,0.51,0,2
7.48,1495.4,1913986.55,17.38,300.0,3604.44,2879,12,1,6,0.16,0,0
77.08,2584.0,350874.48,64.78,1355.2,3336.07,19039,12,3,10,0.61,0,1
94.32,5080.33,83140.85,28.13,4717.23,5500.72,72177,60,4,8,1.18,0,2
24.74,2365.73,3169671.66,99.4,651.58,5317.05,26329,12,2,9,0.93,0,0
70.21,4358.59,1686153.58,54.83,3334.68,6839.91,26758,12,2,7,0.51,0,1
72.74,2312.45,397279.52,34.48,1533.06,3076.18,17278,24,3,4,0.62,0,2
15.2,2576.13,4772397.55,69.91,278.74,6056.06,20058,12,1,11,0.65,0,0
94.4,4978.11,77744.24,19.67,4600.17,5374.85,21870,24,4,6,0.37,0,2
90.82,4837.3,197305.95,3.69,4282.91,5369.07,7464,48,4,4,0.13,0,2
10.14,2536.8,5196934.3,4.25,351.81,7368.19,3942,48,1,12,0.13,0,0
65.19,2387.69,690784.89,16.77,330.2,3634.26,18848,60,3,11,0.66,0,2
12.56,2634.99,5308643.86,12.37,300.0,7030.55,14008,60,1,10,0.44,0,0
60.64,3168.87,1555802.78,8.59,496.23,4970.96,11446,60,1,8,0.3,0,2
15.84,3259.49,7525552.96,23.84,300.0,7528.09,16023,24,1,7,0.41,0,0
8.23,2028.73,3465962.93,85.09,300.0,5685.17,19126,12,1,10,0.79,0,0
23.88,2681.83,4167782.65,9.99,300.0,5265.07,9630,48,1,4,0.3,0,1
46.26,2685.14,2082097.5,26.31,300.0,4566.62,26337,48,2,9,0.82,0,1
25.49,1492.57,1236938.23,56.12,307.46,2513.58,9527,12,3,3,0.53,0,0
49.64,2443.25,1513734.2,9.8,245.91,4392.34,7004,36,1,8,0.24,0,2
21.09,2617.56,4266020.25,22.18,300.0,6377.37,25519,60,2,11,0.81,0,1
69.73,2171.79,432106.22,66.34,796.55,3074.02,31225,24,3,10,1.2,0,1
92.67,5075.58,138318.49,18.65,4515.23,5844.4,39523,48,4,9,0.65,0,2
91.16,3557.58,98993.23,21.6,3362.5,3920.54,22485,36,1,3,0.53,1,1
31.81,2539.04,2997922.56,7.35,382.95,4993.29,3849,24,1,8,0.13,0,1
49.32,2397.2,1476157.63,21.9,605.07,4380.98,18867,48,1,12,0.66,0,1
56.55,2639.34,1315092.01,28.89,710.2,3703.65,22629,36,2,5,0.71,0,1
70.43,2527.4,558606.18,70.88,1353.02,3507.2,20377,12,3,7,0.67,0,0
37.84,3159.07,3855733.05,31.14,694.24,5841.01,10957,12,1,8,0.29,0,0
58.99,3589.33,2166851.75,22.54,1642.48,5722.55,30152,48,2,6,0.7,0,2
25.6,3018.31,5043324.34,18.92,300.0,5702.15,20902,48,1,5,0.58,0,1
33.38,3224.29,4613995.8,11.7,300.0,6259.28,16212,60,1,12,0.42,0,1
47.27,2820.68,2212430.36,16.15,678.23,5224.02,13524,36,2,7,0.4,0,1
12.22,2177.31,3652924.6,96.17,633.48,5498.09,23198,12,1,9,0.89,0,0
62.15,4064.2,2366273.71,49.51,765.9,6449.05,22528,12,2,12,0.46,0,1
20.81,1923.55,2320070.51,85.27,300.0,3776.75,18267,12,1,7,0.79,0,0
67.41,3210.07,1094478.03,18.91,1679.62,4491.67,6727,12,1,6,0.17,0,2
70.37,3267.56,937245.2,16.53,2330.31,4447.77,23741,60,2,4,0.61,0,2
66.42,2149.42,520812.35,51.26,780.08,2976.29,34144,36,3,8,1.32,0,1
82.17,2195.74,153197.29,45.31,1574.32,2794.9,39223,48,3,7,1.49,0,1
55.02,3688.75,2752954.07,13.98,2285.68,5520.11,14877,36,1,3,0.34,0,2
54.17,2418.72,1228976.37,14.97,719.87,4147.06,13500,48,2,6,0.47,0,2
39.47,2502.36,2294271.93,21.52,300.0,4726.14,15531,36,1,10,0.52,0,1
0.0,1465.72,3605443.17,12.26,300.0,3656.77,3707,24,1,3,0.21,0,0
42.61,2464.7,2000546.55,30.4,300.0,4389.32,8389,12,2,8,0.28,0,1
45.54,3392.5,3413846.44,48.14,300.0,6841.97,34350,24,2,10,0.84,0,0
54.02,2189.45,1013662.76,4.37,1064.83,3006.86,4505,60,3,3,0.17,0,2
0.0,1964.02,4561335.66,26.11,515.5,5603.23,10578,24,1,6,0.45,0,0
30.95,2237.48,2386948.11,12.75,443.68,4833.36,5883,24,1,10,0.22,0,1
65.06,2323.65,659250.57,16.18,785.68,3371.97,14820,48,3,9,0.53,0,2
45.12,3777.23,4296734.52,12.01,235.25,7453.2,16907,48,2,9,0.37,0,2
40.79,4082.58,5842678.15,1.82,1327.88,5848.99,2175,36,1,3,0.04,0,1
60.44,3604.7,2033687.72,98.3,1902.01,5295.74,39671,12,2,5,0.92,0,0
70.34,2309.36,469218.23,21.89,1302.68,2796.14,23795,60,3,4,0.86,0,2
31.84,1957.28,1779630.87,19.64,300.0,4194.11,13815,48,1,7,0.59,0,1
21.52,3092.04,5888011.66,9.5,289.17,7267.76,12913,60,2,10,0.35,0,0
94.83,5049.15,68066.45,20.29,4554.78,5452.74,51729,60,4,10,0.85,0,2
29.83,1864.71,1712065.51,20.64,397.19,4766.17,16919,60,2,12,0.76,0,0
95.2,4948.15,56436.59,43.99,4476.29,5219.59,25155,12,4,8,0.42,0,2
33.89,2890.59,3651978.63,10.18,353.1,5440.57,12646,60,1,10,0.36,0,1
52.51,3017.04,2052925.4,4.29,1656.22,4354.45,2672,24,1,4,0.07,0,2
77.83,2482.09,302731.02,23.06,1807.78,2952.84,22565,48,3,4,0.76,0,2
39.4,2672.06,2621627.74,46.25,300.0,4006.5,13765,12,1,5,0.43,0,0
22.96,2712.66,4367065.23,52.51,300.0,6896.69,15863,12,1,12,0.49,0,0
22.36,2377.79,3408475.36,118.93,245.92,4788.57,31662,12,2,10,1.11,0,0
42.61,2571.54,2177953.34,5.52,502.07,4593.22,5096,48,1,9,0.17,0,2
95.07,4893.57,58275.69,27.77,4477.33,5298.33,44013,36,4,9,0.75,0,2
0.0,2395.2,6104923.21,90.21,300.0,7084.14,24066,12,1,7,0.84,0,0
33.13,1780.14,1417208.56,29.76,208.33,3096.88,22266,60,1,7,1.04,0,0
77.5,2105.38,224472.26,20.13,1640.4,2587.5,16712,48,3,3,0.66,0,2
37.23,2947.25,3422306.21,5.59,453.13,4639.85,4821,36,1,6,0.14,0,1
94.16,5020.06,85805.97,32.82,4592.74,5324.02,36801,24,4,10,0.61,0,2
62.95,3295.53,1490993.66,2.66,1663.31,4752.34,3212,48,1,7,0.08,0,2
91.35,4905.62,180023.15,3.66,4250.58,5410.91,7492,48,4,11,0.13,0,2
75.45,2064.75,257019.09,31.36,1161.72,2710.22,25534,48,3,10,1.03,0,2
27.92,2271.04,2679929.85,37.31,319.69,4560.16,17477,24,1,8,0.64,0,0
14.6,2296.23,3845444.8,16.57,210.88,4724.41,16725,60,2,6,0.61,0,0
95.1,5118.68,63007.4,23.05,4851.51,5449.01,49267,48,4,4,0.8,0,2
36.84,3154.24,3969344.94,4.37,707.28,5781.77,6058,60,2,8,0.16,0,1
40.57,3689.77,4808536.01,3.53,537.48,5574.04,5469,60,1,4,0.12,0,2
77.39,2429.7,301907.42,21.86,1806.15,3010.05,16460,36,3,4,0.56,0,2
96.73,5203.81,28880.28,31.26,5032.23,5388.5,52675,36,4,5,0.84,0,2
94.36,5065.73,81575.29,40.89,4581.65,5316.17,67084,36,4,6,1.1,0,2
77.03,2303.84,280097.47,41.52,1543.15,2832.03,37711,48,3,5,1.36,0,2
8.32,1914.57,3081271.14,4.25,205.97,4762.29,2975,48,1,8,0.13,0,0
68.47,2245.6,501259.62,6.42,1198.19,3506.43,6788,60,3,12,0.25,0,2
49.26,2612.72,1757148.62,42.87,522.46,4386.72,23098,24,1,10,0.74,0,0
43.77,2154.86,1468295.75,21.04,531.07,3322.51,19054,60,1,5,0.74,0,1
94.23,5120.61,87414.89,34.02,4583.64,5622.52,38907,24,4,11,0.63,0,2
66.69,2676.08,794778.89,70.01,1482.29,3913.69,20757,12,1,7,0.65,0,0
0.0,2072.51,4849028.55,15.93,300.0,6890.39,9662,36,1,12,0.39,0,0
83.99,2606.86,174219.08,16.61,1920.31,3335.91,17076,48,3,10,0.55,0,2
34.31,2428.92,2545760.03,14.64,294.1,5378.56,7336,24,1,9,0.25,0,0
0.0,2335.46,5503761.31,5.87,285.72,5904.24,5891,60,1,8,0.21,0,0
39.0,2088.84,1623643.54,5.88,409.19,4617.84,3594,36,1,9,0.14,0,1
